SURFACE_Par2;SURFACE_Par3;SURFACE_Par4;SOIL_Par1;SOIL_Par2;SOIL_Par3;SOIL_Par4;SOIL_Par5;SOIL_Par6;SOIL_Par7;DRAINMAT_Par1;DRAINMAT_Par2;DRAINMAT_Par3;VRR_2008;VRR_2009;VRR_2010;VRR_2011;VRR_2012;VRR_2013;VRR_2014;VRR_2015;VRR_2016;VRR_2017;VRR_2018;VRR_2019
0.132105446641799;0.503196982108755;3.72506470186636;112.764296494424;0.610889736725949;0.604780839358689;0.157862526152749;275.577083975077;37.7529740589671;60.043752763886;96.0499689448625;0.0855157441692427;0.690911794916028;0.253254606651022;0.288524499472398;0.331723625474921;0.396218858676471;0.422597135600859;0.44548129197649;0.530774569758155;0;0.362053552010566;0.222331640465252;0.480010715396622;0.349793318944713
0.086096925935708;0.821807453701273;7.97095947433263;55.0836495589465;0.227820463292301;0.225542258659378;0.127481182247866;211.588169308379;50.9849286242388;61.5344164078124;16.7365088243969;0.219813796691597;0.283184226157144;0.502819494242457;0.510894914829876;0.53285843548604;0.570210085972578;0.617880231220456;0.672277566629728;0.655442693703469;0.399924498422281;0.561820214242514;0.587864503676458;0.649915062935904;0.608992995255208
0.0995449059549719;0.707986501480918;3.65627539344132;83.5182845126837;0.341124186571687;0.337712944705971;0.377429096745327;96.2774824118242;54.2268903111108;57.0280921761878;140.595488995314;0.269848003983498;0.223908187490655;0.502819494242457;0.510894914829876;0.53285843548604;0.570210085972578;0.617880231220456;0.672277566629728;0.655442693703469;0.399924498422281;0.561820214242514;0.587864503676458;0.649915062935904;0.608992995255208
0.830992405121215;0.302100320057478;9.98959710123017;57.7940713148564;0.212568551930599;0.210442866411293;0.205305717489682;322.038712538779;31.018556104973;63.758642913308;126.745301729534;0.194685897789896;0.155831964083482;0.843401506603454;0.849523179398297;0.852960398245216;0.873585150942988;0.893585645334584;0.904850690683397;0.895920114755065;0.82772526881606;0.875716887634651;0.891191019894875;0.88186923062537;0.894152566298084
0.494219404787291;0.710707539553288;2.22050508949906;84.4443823443726;0.41037777303718;0.398060693684965;0.177550989356823;75.8023859467357;58.9563493500464;92.6263049594127;64.7237724624574;0.307911744341254;0.149604810309596;0.355716830520711;0.369809606079368;0.410196028685152;0.45174048525707;0.506522089956168;0.553986636267525;0.581522822744659;0.159947200633739;0.435303696774796;0.395591664197516;0.549232255198955;0.490235108813666
0.501522017524112;0.328475702544209;7.66217045485973;144.795074569993;0.665470466413535;0.404505048459396;0.138721619928256;99.7432201402262;48.2077601691708;92.8828287636861;17.4391630687751;0.458497972926125;0.710515525406692;0.226073408559574;0.269504037678377;0.302809128281738;0.368901593806334;0.399527234623271;0.428568936398104;0.522027653201578;0;0.346688988726437;0.199668557700077;0.457881129066745;0.32325129230165
0.430458398200572;0.870185099044582;4.0269212378189;96.9135705148801;0.543110565561801;0.347340415744111;0.427707144715823;222.282114578411;52.5036795786582;58.8325237156823;96.47212238051;0.467691571218893;0.394710976830218;0.226073408559574;0.269504037678377;0.302809128281738;0.368901593806334;0.399527234623271;0.428568936398104;0.522027653201578;0;0.346688988726437;0.199668557700077;0.457881129066745;0.32325129230165
0.220071923816577;0.662387841535732;3.86199398199096;129.832670115866;0.551338855922222;0.333465017774142;0.369266324013006;99.8000250663608;33.4637354384176;65.7158228103071;25.0660485355183;0.246017071302049;0.814799149247119;0.226073408559574;0.269504037678377;0.302809128281738;0.368901593806334;0.399527234623271;0.428568936398104;0.522027653201578;0;0.346688988726437;0.199668557700077;0.457881129066745;0.32325129230165
0.686422146360856;0.751254308511037;1.72709439648315;112.693741219118;0.60767920750659;0.483198640216142;0.165879127634689;312.096547009423;48.6834033136256;84.8274979856797;78.8513414212503;0.0712644568411633;0.259088544372236;0.275427864555385;0.342022598847347;0.348414553882607;0.410684492008624;0.438702997765278;0.457038860830558;0.557068871622679;0.0410844965183716;0.381523768916981;0.304071640465318;0.503868367381899;0.401569369523145
0.462413629011717;0.0919202789154369;9.79057781863958;69.0069679170847;0.695675496174954;0.425857986370102;0.334495924392249;57.7709392644465;48.1832236493938;67.1827309532091;87.3292197939008;0.279581809882075;0.404542352806777;0.369201333875904;0.394562138719269;0.412205572001422;0.456637758471645;0.53881997943093;0.582375434444084;0.598816347596151;0.212984073242495;0.445401412432924;0.441625464667261;0.547968871448512;0.495116412596184
0.818693471096922;0.742880565111758;9.03044153703377;117.241538222879;0.466653242404573;0.461986709980527;0.0882341580535285;68.0282431887463;42.73644331377;90.7909153262153;94.2235971568152;0.277397152036428;0.355780739645707;0.260980199830863;0.302383176575969;0.339266337159443;0.403228789494357;0.428662424503047;0.451125726452718;0.538922727379099;0.00160902597238907;0.369473440087011;0.255752078315833;0.486333997551986;0.374805881874077
0.20918081183685;0.260985342089087;0.0508976704441011;66.1226683063433;0.647038342361338;0.2223554255208;0.111976691256277;115.056566079147;40.6940317433327;91.8098907684907;22.796199680306;0.360433949623257;0.548371395272901;0.30321560548232;0.356798429629338;0.361777363966271;0.423970172356126;0.466126869693961;0.505276265414701;0.566550580509744;0.109813016207027;0.403168619095839;0.372594130629557;0.519954779129468;0.441756501624961
0.483548919374589;0.414407241011038;6.33521734271199;74.7239937540144;0.650662976829335;0.547613669815473;0.355940108841751;58.4538225550205;58.563301821705;74.3123060907237;84.650365950074;0.331487577292137;0.730433119897265;0.384985158808208;0.388423206279445;0.428416821229838;0.466131257576804;0.539895876893432;0.581752160469359;0.605511062559163;0.209532942519137;0.462767248840509;0.453598826740093;0.560585428043065;0.495367867091502
0.896198327038437;0.103773318558;2.97810500022024;111.911128624342;0.200511831138283;0.1985067128269;0.246290850746445;189.869170961902;52.9431182029657;66.9407045468688;38.2516870158724;0.129422690952197;0.0430045652838889;0.384985158808208;0.388423206279445;0.428416821229838;0.466131257576804;0.539895876893432;0.581752160469359;0.605511062559163;0.209532942519137;0.462767248840509;0.453598826740093;0.560585428043065;0.495367867091502
0.0626903071952984;0.360106272554491;6.40742468880489;99.1520952666178;0.48009602194652;0.475295061727054;0.101950059672818;102.372960536741;53.6844159197062;54.2816785862669;45.2007597894408;0.288079973077402;0.00397734969761223;0.273333083708971;0.318697570577224;0.352098559091796;0.412091174855547;0.437962489939769;0.459993948996618;0.548234506757888;0.0356719415526612;0.380657538194242;0.292077365225666;0.498378206255401;0.403127177348071
0.0296652660658583;0.297534643862629;2.43755488423631;56.4240619307384;0.258463086257689;0.255878455395112;0.0859068993083201;135.03443847876;49.3377497163601;84.0628145844676;50.2393925562501;0.00551766238640994;0.949255533048417;0.427450263396937;0.416058796587028;0.454377279556089;0.502055832174567;0.555232707656376;0.613802628898585;0.596970350204667;0.294349986013353;0.489111791989393;0.478652274337797;0.583373788564854;0.531121197166576
0.161300815963186;0.246452868912369;7.34430838609114;91.8122879229486;0.501161210401915;0.493660099501722;0.169963621445931;94.037162931636;45.0121770333499;57.0656072464772;89.3038422334939;0.0483769734855741;0.224896704703569;0.30246607646831;0.339346190585038;0.375778488903153;0.435589297038962;0.456212355998885;0.48051743618788;0.562947044666592;0.0833404858366657;0.39358952999557;0.334480556668337;0.523280095792656;0.444418881659569
0.0296514808037318;0.046994841939304;1.26489631598815;95.0380964204669;0.396040703798644;0.206746251485311;0.419190594537649;159.492502035573;46.9640024844557;54.4328766991384;141.11188002862;0.357392740785144;0.0126581329095643;0.30246607646831;0.339346190585038;0.375778488903153;0.435589297038962;0.456212355998885;0.48051743618788;0.562947044666592;0.0833404858366657;0.39358952999557;0.334480556668337;0.523280095792656;0.444418881659569
0.872027259822935;0.977925464583561;6.49102313444018;84.2262324877083;0.251102901576087;0.248591872560326;0.305839106007479;250.440657348372;53.4388920315541;89.4780546077527;58.3106856909581;0.0361376486252993;0.62088161148387;0.30246607646831;0.339346190585038;0.375778488903153;0.435589297038962;0.456212355998885;0.48051743618788;0.562947044666592;0.0833404858366657;0.39358952999557;0.334480556668337;0.523280095792656;0.444418881659569
0.0966765782306902;0.863261381808901;6.55206667724997;134.792100917548;0.539836034690961;0.284568711114116;0.173428474678658;245.288496487774;52.7004951867275;87.9732412053272;48.6867288476788;0.298839045804925;0.610528266941896;0.281579422035266;0.339241223352304;0.35161964363998;0.413504321967642;0.440561796149262;0.474259937591985;0.557522033152369;0.0763459958470136;0.384856551564436;0.327682858649;0.509663578104577;0.42488293608964
